tid,LEGAL_SCJUDGE,LEGAL_DESIGN,LEGAL_GEN,LEGAL_PATENT,LEGAL_TRADEMARK,LEGAL_COPYRIGHT,LEGAL_RESERVATION_CATEGORY,LEGAL_CRIMINAL_PROCEDURE,LEGAL_ENTITY,COPYRIGHT_ACT,PATENTS_ACT,DESIGNS_ACT,INFORMATION_TECHNOLOGY_ACT,TRADEMARK_ACT
7926018,0,6,31,0,0,0,0,14,17,0,0,0,0,0
79280249,0,7,30,14,0,6,4,191,21,0,0,0,0,0
793348,0,7,31,0,0,0,0,191,17,0,0,0,0,0
793618,0,4,31,0,0,5,0,191,10,0,1,1,0,0
794450,0,8,31,0,0,0,4,66,17,0,0,0,0,0
794815,0,6,19,0,0,0,0,101,6,0,0,0,0,0
794955,0,6,33,0,0,0,0,66,17,0,0,0,0,0
795465,0,0,31,0,0,0,0,191,17,0,0,0,0,0
79561,0,0,17,0,0,22,4,66,21,0,0,0,0,0
800341,0,0,27,0,0,5,0,191,1,1,0,0,0,0
80498353,0,0,20,0,0,0,0,223,16,0,0,0,0,0
805786,0,8,20,0,0,0,0,66,8,0,0,0,0,0
80997184,0,7,30,0,0,6,4,191,1,0,0,0,1,0
810279,0,7,31,0,0,6,5,191,21,1,0,0,0,0
81086651,0,4,31,0,0,0,0,191,17,0,0,0,0,0
816271,0,7,13,0,0,0,7,66,2,0,0,0,0,0
816411,0,4,31,3,0,0,0,191,15,0,0,0,0,0
81716407,0,4,31,0,0,0,0,66,6,0,0,0,0,0
81824666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819445,0,4,31,0,0,5,0,191,17,0,0,1,0,0
820931,0,0,20,0,0,0,0,12,17,0,0,0,0,0
821579,0,8,17,2,0,0,5,191,17,0,0,0,0,0
82620,0,7,31,0,39,5,4,191,10,0,0,0,0,0
82895350,0,4,31,3,0,0,4,66,1,0,0,0,0,0
832781,67,6,31,0,0,0,0,191,3,0,0,0,0,0
833158,0,7,31,0,0,6,0,191,17,0,0,0,0,0
83406,0,5,31,0,0,0,0,159,6,0,0,0,0,0
83741552,0,4,31,0,45,0,5,191,16,0,0,0,0,0
837614,0,3,30,0,0,0,8,66,1,0,0,0,0,0
838466,0,4,31,0,0,0,0,191,6,0,0,0,0,0
843614,0,7,31,2,0,0,0,66,10,0,0,0,0,0
844819,0,7,31,0,0,0,0,191,15,0,0,0,0,0
849254,0,4,31,0,0,3,0,191,16,0,0,0,0,0
850428,0,0,31,0,0,0,0,66,17,0,0,0,0,0
850597,0,6,31,0,0,0,0,191,17,0,0,0,0,0
850821,0,5,13,0,0,0,0,191,17,0,0,0,0,0
85089691,0,7,4,0,0,5,5,191,10,1,0,0,0,0
85467018,0,7,20,0,0,0,0,66,1,0,0,0,0,0
856194,0,7,1,2,0,0,4,66,17,0,0,0,0,0
857323,0,7,31,0,0,5,4,191,21,1,0,0,0,0
85777093,0,7,31,0,0,5,0,191,1,1,1,1,0,0
858066,0,4,31,0,62,3,4,191,10,1,0,0,0,0
858492,0,4,31,2,62,5,0,14,17,1,0,0,0,0
860600,0,7,31,2,39,5,0,191,10,1,0,0,0,0
861349,0,0,0,0,0,0,0,191,0,0,0,0,0,0
861510,0,0,31,0,0,0,0,66,6,0,0,0,0,0
864375,0,9,31,2,0,3,4,191,21,0,0,0,0,0
865758,0,6,27,1,0,3,0,191,8,0,0,1,0,0
866760,0,3,4,0,0,0,0,101,3,0,0,0,0,0
867423,108,0,31,3,0,0,0,14,17,0,0,0,0,0
86762634,0,6,17,0,0,0,0,66,17,0,0,0,0,0
86904342,0,7,31,0,0,0,4,191,17,0,0,0,0,0
869781,0,7,31,0,0,0,0,191,10,0,0,0,0,0
871220,0,7,33,0,0,3,0,14,17,0,0,0,0,0
873775,0,4,31,0,3,3,0,191,15,0,0,0,0,0
875590,0,7,31,0,0,0,0,191,6,0,0,0,0,0
877389,0,4,20,0,62,0,4,14,17,0,0,0,0,0
877414,0,9,31,2,0,0,4,66,8,0,0,0,0,0
880032,0,4,5,0,0,0,0,66,10,0,0,0,0,0
88087196,0,7,31,0,62,5,0,191,10,1,0,0,0,0
883586,0,6,31,2,0,0,0,66,17,0,0,0,0,0
88397,0,0,31,0,0,0,0,191,0,0,0,0,0,0
885778,0,7,31,0,0,0,0,78,8,0,0,0,0,0
890637,0,7,20,0,0,0,0,83,16,0,0,0,0,0
89164,0,4,27,0,62,0,0,209,10,0,0,0,0,0
891864,0,0,31,0,0,0,4,191,6,0,0,0,0,0
8919089,0,0,31,0,0,0,4,24,3,0,0,0,0,0
893844,0,9,31,0,0,0,0,191,17,0,0,0,0,0
894494,0,7,31,0,0,3,0,191,17,0,0,0,0,0
89564,0,0,31,0,0,0,0,14,17,0,0,0,0,0
896743,0,8,22,2,0,0,0,66,1,0,0,0,0,0
896874,0,0,3,0,0,0,0,14,3,0,0,0,0,0
899181,0,9,2,0,0,3,4,66,1,0,0,0,0,0
899744,0,7,30,0,0,6,0,191,16,0,0,0,0,0
899938,0,9,11,0,0,0,4,191,17,0,0,0,0,0
904832,0,4,27,3,0,0,0,66,10,0,0,0,0,0
907493,0,7,31,0,0,0,0,191,17,0,0,0,0,0
910213,0,7,22,0,62,0,0,191,15,0,0,0,0,0
91088,0,7,2,0,0,22,0,191,21,0,0,0,0,0
911084,0,9,17,0,0,0,0,191,0,0,0,0,0,0
912526,0,7,17,0,0,0,0,66,17,0,0,0,0,0
913118,0,0,31,0,0,0,0,191,0,0,0,0,0,0
91635,0,4,31,0,0,5,0,191,17,0,0,1,0,0
919121,0,7,13,0,0,0,0,191,17,0,0,0,0,0
919241,0,7,31,0,0,0,4,191,21,0,0,0,0,0
91986422,0,7,31,8,49,0,4,191,8,0,1,0,0,0
925897,0,6,31,0,0,0,0,16,21,0,0,0,0,0
928322,108,6,31,0,0,0,4,59,17,0,0,0,0,0
93127,0,7,11,0,0,0,4,66,21,0,0,0,0,0
936398,0,0,31,0,0,0,0,66,6,0,0,0,0,0
936707,0,7,13,0,38,3,5,191,17,0,0,0,0,0
938898,0,6,31,3,0,0,4,66,1,0,0,0,0,0
939624,0,6,31,0,0,0,4,191,0,0,0,0,0,0
941137,0,0,31,0,0,0,0,66,1,0,0,0,0,0
943008,0,8,33,0,0,0,0,66,17,0,0,0,0,0
94514,0,0,31,0,0,26,4,66,1,0,0,0,0,0
946842,0,0,13,0,0,0,4,66,1,0,0,0,0,0
94788795,0,0,15,0,0,0,0,66,16,0,0,0,0,0
950361,0,7,30,3,0,0,4,66,1,0,0,0,0,0
952082,0,6,11,0,0,3,0,66,21,0,0,0,0,0
952963,0,0,31,0,0,3,5,191,21,0,0,0,0,0
952975,0,7,31,3,0,0,0,66,10,0,0,0,0,0
955097,0,4,31,0,62,0,4,66,10,0,0,0,0,0
96002,0,7,31,0,0,0,4,14,17,0,0,0,0,0
962370,0,0,0,0,0,0,0,14,17,0,0,0,0,0
963790,0,7,13,0,0,3,0,191,16,0,0,0,0,0
96706,0,0,31,0,0,0,0,83,16,0,0,0,0,0
968805,0,0,22,0,0,0,0,191,17,0,0,0,0,0
96932,0,0,13,2,0,0,0,66,1,0,0,0,0,0
973363,0,7,30,0,0,3,0,191,3,0,0,0,0,0
977497,0,5,27,0,10,5,4,66,10,1,0,0,0,0
980877,0,7,2,0,62,3,0,66,21,0,0,0,0,0
982330,0,6,31,0,0,0,0,191,17,0,0,0,0,0
98342524,0,0,31,0,0,0,5,191,21,0,0,0,0,0
985842,0,7,31,0,0,3,4,191,17,0,0,0,0,0
98622476,0,0,31,0,0,0,0,247,16,0,0,0,0,0
988645,0,7,2,0,0,0,0,191,17,0,0,0,0,0
992249,0,0,22,0,39,3,0,12,17,0,0,0,0,0
994554,0,7,31,0,0,3,0,191,16,0,0,0,0,0
995861,0,5,31,0,0,0,4,191,3,0,0,0,0,0
99622088,0,7,31,0,62,5,4,191,10,1,0,0,1,0
996328,0,8,31,0,0,3,0,191,17,0,0,0,0,0
996348,0,6,31,0,0,0,5,191,21,0,0,0,0,0
99670896,0,4,31,0,62,5,5,191,10,0,0,1,0,0
997135,0,6,31,0,0,0,5,66,17,0,0,0,0,0
